transaction_name,amount,category,category_encoded
DBT TOKOPEDIA*MEMO - <ID>,716100.0,Belanja,0
GO-FOOD TRANSAKSI - <ID>,58000.0,Makanan & Minuman,2
PEMBAYARAN PAM*PDAM - <ID>,491000.0,Tagihan,3
BOOKING HOTEL TRAVELOKA - <ID>,53500.0,Transport,4
BELANJA FASHION*MEMO - <ID>,840250.0,Belanja,0
CINEMA XXI MOVIE TICKET - <ID>,202100.0,Hiburan,1
INTERNET WIFI BROADBAND - <ID>,338550.0,Tagihan,3
4SUR4NS1*4UT0-D3B3T - <ID>,732500.0,Tagihan,3
SHOPEEPAY*PROMO - <ID>,557000.0,Belanja,0
PEMBAYARAN PLN*REK - <ID>,606500.0,Tagihan,3
TIKET PESAWAT - <ID>,2510820.0,Transport,4
DISNEY HOTSTAR*MEMO - <ID>,98000.0,Hiburan,1
NETFLIX*SUBSCRIPTION - <ID>,175250.0,Hiburan,1
PEMBAYARAN PAM*PDAM - <ID>,728000.0,Tagihan,3
TRF-V PEMBAYARAN PAM*PDAM - <ID>,357900.0,Tagihan,3
PEMBAYARAN PLN*REK - <ID>,578310.0,Tagihan,3
TIKET BIOSKOP XXI - <ID>,125430.0,Hiburan,1
ASURANSI*AUTO-DEBET - <ID>,684870.0,Tagihan,3
PEMBAYARAN PAM*PDAM - <ID>,810300.0,Tagihan,3
P3MB4Y4R4N PLN*R3K - <ID>,566100.0,Tagihan,3
KOPI KENANGAN CAFE - <ID>,61000.0,Makanan & Minuman,2
PEMBAYARAN PLN*REK - <ID>,733000.0,Tagihan,3
PEMBAYARAN PLN*REK - <ID>,652750.0,Tagihan,3
DBT MAKAN DI RESTORAN - <ID>,115440.0,Makanan & Minuman,2
INTERNET WIFI BROADBAND - <ID>,472860.0,Tagihan,3
CINEMA XXI MOVIE TICKET - <ID>,223250.0,Hiburan,1
SHOPEEPAY*PROMO - <ID>,179000.0,Belanja,0
MCDONALDS MEAL PAYMENT - <ID>,114330.0,Makanan & Minuman,2
ISI BENSIN PERTAMINA - <ID>,96000.0,Transport,4
1K34*M3M0 - <ID>,302500.0,Belanja,0
TRF-V BELANJA ELEKTRONIK*MEMO - <ID>,517000.0,Belanja,0
CINEMA XXI MOVIE TICKET - <ID>,164100.0,Hiburan,1
CINEMA XXI MOVIE TICKET - <ID>,38100.0,Hiburan,1
G0P4Y G0-R1D3 - <ID>,78810.0,Transport,4
PEMBAYARAN PLN*REK - <ID>,742000.0,Tagihan,3
DBT BELANJA ELEKTRONIK*MEMO - <ID>,961500.0,Belanja,0
TOKOPEDIA*MEMO - <ID>,949050.0,Belanja,0
TIKET PESAWAT - <ID>,3374000.0,Transport,4
TIKET BUS DAMRI - <ID>,18000.0,Transport,4
BELANJA ELEKTRONIK*MEMO - <ID>,855100.0,Belanja,0
DBT BELANJA ELEKTRONIK*MEMO - <ID>,1047840.0,Belanja,0
T0K0P3D14*M3M0 - <ID>,163000.0,Belanja,0
GRAB RIDE OVO - <ID>,85750.0,Transport,4
CINEMA XXI MOVIE TICKET - <ID>,278000.0,Hiburan,1
SHOPEEPAY*PROMO - <ID>,796980.0,Belanja,0
B3L4NJ4 3L3KTR0N1K*M3M0 - <ID>,260850.0,Belanja,0
TOKOPEDIA*MEMO - <ID>,550250.0,Belanja,0
P3MB4Y4R4N P4M*PD4M - <ID>,729000.0,Tagihan,3
BELANJA ELEKTRONIK*MEMO - <ID>,136000.0,Belanja,0
KOPI KENANGAN CAFE - <ID>,70900.0,Makanan & Minuman,2
M-BCA TOKOPEDIA*MEMO - <ID>,344100.0,Belanja,0
PEMBAYARAN PAM*PDAM - <ID>,322250.0,Tagihan,3
GRABFOOD MEMO - <ID>,42000.0,Makanan & Minuman,2
DISNEY HOTSTAR*MEMO - <ID>,210000.0,Hiburan,1
B3L4NJ4 3L3KTR0N1K*M3M0 - <ID>,754100.0,Belanja,0
AMUSEMENT PARK ENTRANCE - <ID>,152070.0,Hiburan,1
SHOPEEPAY*PROMO - <ID>,715950.0,Belanja,0
M-BCA TOKOPEDIA*MEMO - <ID>,947000.0,Belanja,0
DRV GO-FOOD TRANSAKSI - <ID>,41900.0,Makanan & Minuman,2
DRV TIKET BUS DAMRI - <ID>,95500.0,Transport,4
MIE GACOAN REST - <ID>,71000.0,Makanan & Minuman,2
BELANJA ELEKTRONIK*MEMO - <ID>,951500.0,Belanja,0
ISI PULSA/DATA*MEMO - <ID>,512000.0,Tagihan,3
GRAB RIDE OVO - <ID>,14430.0,Transport,4
DRV PEMBAYARAN PLN*REK - <ID>,224500.0,Tagihan,3
IKEA*MEMO - <ID>,128000.0,Belanja,0
DRV KOPI KENANGAN CAFE - <ID>,24250.0,Makanan & Minuman,2
TIKET PESAWAT - <ID>,3610830.0,Transport,4
GROCERY INDOMARET - <ID>,57000.0,Makanan & Minuman,2
MCDONALDS MEAL PAYMENT - <ID>,53000.0,Makanan & Minuman,2
PEMBAYARAN PLN*REK - <ID>,271000.0,Tagihan,3
IKEA*MEMO - <ID>,551900.0,Belanja,0
ISI PULSA/DATA*MEMO - <ID>,467310.0,Tagihan,3
PEMBAYARAN PLN*REK - <ID>,167250.0,Tagihan,3
IKEA*MEMO - <ID>,680430.0,Belanja,0
CINEMA XXI MOVIE TICKET - <ID>,126000.0,Hiburan,1
TIKET BUS DAMRI - <ID>,76000.0,Transport,4
GOPAY GO-RIDE - <ID>,103230.0,Transport,4
GO-FOOD TRANSAKSI - <ID>,15750.0,Makanan & Minuman,2
M-BCA PEMBAYARAN PAM*PDAM - <ID>,533000.0,Tagihan,3
BELANJA ELEKTRONIK*MEMO - <ID>,442890.0,Belanja,0
GROCERY INDOMARET - <ID>,133000.0,Makanan & Minuman,2
DISNEY HOTSTAR*MEMO - <ID>,35500.0,Hiburan,1
T1K3T B10SK0P XX1 - <ID>,144500.0,Hiburan,1
B3L4NJ4 F4SH10N*M3M0 - <ID>,392250.0,Belanja,0
GRAB RIDE OVO - <ID>,73500.0,Transport,4
PEMBAYARAN PAM*PDAM - <ID>,234750.0,Tagihan,3
M-BCA PEMBAYARAN PLN*REK - <ID>,272500.0,Tagihan,3
SHOPEEPAY*PROMO - <ID>,593850.0,Belanja,0
INTERNET WIFI BROADBAND - <ID>,187590.0,Tagihan,3
T0K0P3D14*M3M0 - <ID>,228750.0,Belanja,0
BELANJA ELEKTRONIK*MEMO - <ID>,473000.0,Belanja,0
GR4B R1D3 0V0 - <ID>,79750.0,Transport,4
AMUSEMENT PARK ENTRANCE - <ID>,269500.0,Hiburan,1
DRV GOPAY GO-RIDE - <ID>,86900.0,Transport,4
SHOPEEPAY*PROMO - <ID>,694000.0,Belanja,0
ISI BENSIN PERTAMINA - <ID>,98900.0,Transport,4
DRV TIKET PESAWAT - <ID>,948500.0,Transport,4
MIE GACOAN REST - <ID>,135420.0,Makanan & Minuman,2
SHOPEEPAY*PROMO - <ID>,255300.0,Belanja,0
MIE GACOAN REST - <ID>,140970.0,Makanan & Minuman,2
TOKOPEDIA*MEMO - <ID>,932400.0,Belanja,0
DRV BOOKING HOTEL TRAVELOKA - <ID>,57720.0,Transport,4
GROCERY INDOMARET - <ID>,77100.0,Makanan & Minuman,2
MIE GACOAN REST - <ID>,84360.0,Makanan & Minuman,2
TIKET BUS DAMRI - <ID>,22200.0,Transport,4
MCDONALDS MEAL PAYMENT - <ID>,26000.0,Makanan & Minuman,2
GRAB RIDE OVO - <ID>,67250.0,Transport,4
TIKET BUS DAMRI - <ID>,46250.0,Transport,4
BELANJA ELEKTRONIK*MEMO - <ID>,329750.0,Belanja,0
M-BCA ISI PULSA/DATA*MEMO - <ID>,705000.0,Tagihan,3
TIKET BUS DAMRI - <ID>,86000.0,Transport,4
T0K0P3D14*M3M0 - <ID>,683000.0,Belanja,0
AMUSEMENT PARK ENTRANCE - <ID>,192000.0,Hiburan,1
GOPAY GO-RIDE - <ID>,59900.0,Transport,4
T1K3T B10SK0P XX1 - <ID>,138000.0,Hiburan,1
PEMBAYARAN PLN*REK - <ID>,685980.0,Tagihan,3
DRV BOOKING HOTEL TRAVELOKA - <ID>,51500.0,Transport,4
DRV NETFLIX*SUBSCRIPTION - <ID>,45500.0,Hiburan,1
PEMBAYARAN PAM*PDAM - <ID>,654900.0,Tagihan,3
TOKOPEDIA*MEMO - <ID>,268620.0,Belanja,0
G0P4Y G0-R1D3 - <ID>,28860.0,Transport,4
B00K1NG H0T3L TR4V3L0K4 - <ID>,45510.0,Transport,4
1K34*M3M0 - <ID>,199800.0,Belanja,0
MAKAN DI RESTORAN - <ID>,119100.0,Makanan & Minuman,2
TIKET PESAWAT - <ID>,2886000.0,Transport,4
DISNEY HOTSTAR*MEMO - <ID>,35520.0,Hiburan,1
SPOTIFY*PREMIUM - <ID>,134750.0,Hiburan,1
T0K0P3D14*M3M0 - <ID>,188500.0,Belanja,0
NETFLIX*SUBSCRIPTION - <ID>,278900.0,Hiburan,1
GRAB RIDE OVO - <ID>,64250.0,Transport,4
GRAB RIDE OVO - <ID>,61050.0,Transport,4
TIKET KERETA KAI - <ID>,106000.0,Transport,4
TOKOPEDIA*MEMO - <ID>,973470.0,Belanja,0
BOOKING HOTEL TRAVELOKA - <ID>,70250.0,Transport,4
K0P1 K3N4NG4N C4F3 - <ID>,125000.0,Makanan & Minuman,2
PEMBAYARAN PLN*REK - <ID>,751000.0,Tagihan,3
CINEMA XXI MOVIE TICKET - <ID>,38500.0,Hiburan,1
BELANJA ELEKTRONIK*MEMO - <ID>,76000.0,Belanja,0
MIE GACOAN REST - <ID>,144300.0,Makanan & Minuman,2
DBT SHOPEEPAY*PROMO - <ID>,826500.0,Belanja,0
4SUR4NS1*4UT0-D3B3T - <ID>,654900.0,Tagihan,3
TIKET KERETA KAI - <ID>,58500.0,Transport,4
ASURANSI*AUTO-DEBET - <ID>,650460.0,Tagihan,3
MCDONALDS MEAL PAYMENT - <ID>,127650.0,Makanan & Minuman,2
CINEMA XXI MOVIE TICKET - <ID>,109890.0,Hiburan,1
PEMBAYARAN PAM*PDAM - <ID>,227000.0,Tagihan,3
SHOPEEPAY*PROMO - <ID>,674900.0,Belanja,0
IKEA*MEMO - <ID>,944610.0,Belanja,0
BELANJA ELEKTRONIK*MEMO - <ID>,615500.0,Belanja,0
PEMBAYARAN PAM*PDAM - <ID>,210900.0,Tagihan,3
M-BCA TOKOPEDIA*MEMO - <ID>,112110.0,Belanja,0
1K34*M3M0 - <ID>,809000.0,Belanja,0
MIE GACOAN REST - <ID>,42500.0,Makanan & Minuman,2
B00K1NG H0T3L TR4V3L0K4 - <ID>,78250.0,Transport,4
M-BCA SPOTIFY*PREMIUM - <ID>,139500.0,Hiburan,1
ISI PULSA/DATA*MEMO - <ID>,103900.0,Tagihan,3
1S1 PULS4/D4T4*M3M0 - <ID>,93000.0,Tagihan,3
DISNEY HOTSTAR*MEMO - <ID>,169000.0,Hiburan,1
T1K3T K3R3T4 K41 - <ID>,14750.0,Transport,4
KOPI KENANGAN CAFE - <ID>,17100.0,Makanan & Minuman,2
NETFLIX*SUBSCRIPTION - <ID>,211000.0,Hiburan,1
M-BCA IKEA*MEMO - <ID>,234000.0,Belanja,0
PEMBAYARAN PLN*REK - <ID>,482850.0,Tagihan,3
SHOPEEPAY*PROMO - <ID>,850500.0,Belanja,0
TIKET PESAWAT - <ID>,2162000.0,Transport,4
ASURANSI*AUTO-DEBET - <ID>,667250.0,Tagihan,3
INTERNET WIFI BROADBAND - <ID>,131000.0,Tagihan,3
DBT TIKET BUS DAMRI - <ID>,17500.0,Transport,4
TIKET PESAWAT - <ID>,3252500.0,Transport,4
GROCERY INDOMARET - <ID>,115000.0,Makanan & Minuman,2
BOOKING HOTEL TRAVELOKA - <ID>,56250.0,Transport,4
AMUSEMENT PARK ENTRANCE - <ID>,128000.0,Hiburan,1
M-BCA TIKET BUS DAMRI - <ID>,60000.0,Transport,4
TIKET PESAWAT - <ID>,2204000.0,Transport,4
BOOKING HOTEL TRAVELOKA - <ID>,18750.0,Transport,4
M13 G4C04N R3ST - <ID>,108000.0,Makanan & Minuman,2
PEMBAYARAN PAM*PDAM - <ID>,714000.0,Tagihan,3
TIKET BUS DAMRI - <ID>,13320.0,Transport,4
TIKET BIOSKOP XXI - <ID>,203130.0,Hiburan,1
KOPI KENANGAN CAFE - <ID>,35000.0,Makanan & Minuman,2
M-BCA NETFLIX*SUBSCRIPTION - <ID>,291750.0,Hiburan,1
BOOKING HOTEL TRAVELOKA - <ID>,89000.0,Transport,4
TIKET BIOSKOP XXI - <ID>,229770.0,Hiburan,1
T1K3T BUS D4MR1 - <ID>,33000.0,Transport,4
ISI BENSIN PERTAMINA - <ID>,23310.0,Transport,4
GOPAY GO-RIDE - <ID>,27500.0,Transport,4
NETFLIX*SUBSCRIPTION - <ID>,276250.0,Hiburan,1
SPOTIFY*PREMIUM - <ID>,168000.0,Hiburan,1
INTERNET WIFI BROADBAND - <ID>,274000.0,Tagihan,3
CINEMA XXI MOVIE TICKET - <ID>,173000.0,Hiburan,1
NETFLIX*SUBSCRIPTION - <ID>,275900.0,Hiburan,1
M-BCA TIKET BIOSKOP XXI - <ID>,276390.0,Hiburan,1
MCDONALDS MEAL PAYMENT - <ID>,48000.0,Makanan & Minuman,2
MAKAN DI RESTORAN - <ID>,29970.0,Makanan & Minuman,2
INTERNET WIFI BROADBAND - <ID>,796980.0,Tagihan,3
GROCERY INDOMARET - <ID>,133900.0,Makanan & Minuman,2
SH0P33P4Y*PR0M0 - <ID>,465000.0,Belanja,0
GRABFOOD MEMO - <ID>,89900.0,Makanan & Minuman,2
TIKET BIOSKOP XXI - <ID>,330780.0,Hiburan,1
PEMBAYARAN PLN*REK - <ID>,378000.0,Tagihan,3
SHOPEEPAY*PROMO - <ID>,354500.0,Belanja,0
DBT BELANJA ELEKTRONIK*MEMO - <ID>,580530.0,Belanja,0
M-BCA GRABFOOD MEMO - <ID>,58830.0,Makanan & Minuman,2
GR0C3RY 1ND0M4R3T - <ID>,31000.0,Makanan & Minuman,2
MIE GACOAN REST - <ID>,137500.0,Makanan & Minuman,2
AMUSEMENT PARK ENTRANCE - <ID>,38850.0,Hiburan,1
MIE GACOAN REST - <ID>,113000.0,Makanan & Minuman,2
TRF-V KOPI KENANGAN CAFE - <ID>,101250.0,Makanan & Minuman,2
GO-FOOD TRANSAKSI - <ID>,40100.0,Makanan & Minuman,2
BELANJA FASHION*MEMO - <ID>,824000.0,Belanja,0
DISNEY HOTSTAR*MEMO - <ID>,128760.0,Hiburan,1
KOPI KENANGAN CAFE - <ID>,35500.0,Makanan & Minuman,2
IKEA*MEMO - <ID>,403000.0,Belanja,0
MAKAN DI RESTORAN - <ID>,66600.0,Makanan & Minuman,2
ISI PULSA/DATA*MEMO - <ID>,412750.0,Tagihan,3
MAKAN DI RESTORAN - <ID>,65490.0,Makanan & Minuman,2
TOKOPEDIA*MEMO - <ID>,659000.0,Belanja,0
SPOTIFY*PREMIUM - <ID>,291100.0,Hiburan,1
GOPAY GO-RIDE - <ID>,50000.0,Transport,4
BELANJA ELEKTRONIK*MEMO - <ID>,934750.0,Belanja,0
BELANJA ELEKTRONIK*MEMO - <ID>,434000.0,Belanja,0
TOKOPEDIA*MEMO - <ID>,1054500.0,Belanja,0
T1K3T K3R3T4 K41 - <ID>,86580.0,Transport,4
PEMBAYARAN PLN*REK - <ID>,377000.0,Tagihan,3
1S1 B3NS1N P3RT4M1N4 - <ID>,106560.0,Transport,4
SHOPEEPAY*PROMO - <ID>,591000.0,Belanja,0
INTERNET WIFI BROADBAND - <ID>,729000.0,Tagihan,3
GOPAY GO-RIDE - <ID>,91500.0,Transport,4
SH0P33P4Y*PR0M0 - <ID>,274100.0,Belanja,0
SPOTIFY*PREMIUM - <ID>,120750.0,Hiburan,1
ASURANSI*AUTO-DEBET - <ID>,609390.0,Tagihan,3
GRAB RIDE OVO - <ID>,49100.0,Transport,4
ISI BENSIN PERTAMINA - <ID>,16500.0,Transport,4
BELANJA ELEKTRONIK*MEMO - <ID>,277000.0,Belanja,0
TIKET BUS DAMRI - <ID>,23750.0,Transport,4
TRF-V TOKOPEDIA*MEMO - <ID>,306360.0,Belanja,0
INTERNET WIFI BROADBAND - <ID>,689000.0,Tagihan,3
TOKOPEDIA*MEMO - <ID>,484000.0,Belanja,0
CINEMA XXI MOVIE TICKET - <ID>,216450.0,Hiburan,1
AMUSEMENT PARK ENTRANCE - <ID>,297000.0,Hiburan,1
GOPAY GO-RIDE - <ID>,48500.0,Transport,4
TIKET BIOSKOP XXI - <ID>,66750.0,Hiburan,1
TIKET BUS DAMRI - <ID>,75480.0,Transport,4
KOPI KENANGAN CAFE - <ID>,143190.0,Makanan & Minuman,2
PEMBAYARAN PLN*REK - <ID>,615750.0,Tagihan,3
GROCERY INDOMARET - <ID>,98790.0,Makanan & Minuman,2
GO-FOOD TRANSAKSI - <ID>,119000.0,Makanan & Minuman,2
DRV BOOKING HOTEL TRAVELOKA - <ID>,101010.0,Transport,4
TOKOPEDIA*MEMO - <ID>,828060.0,Belanja,0
T0K0P3D14*M3M0 - <ID>,1030080.0,Belanja,0
AMUSEMENT PARK ENTRANCE - <ID>,123210.0,Hiburan,1
DBT MIE GACOAN REST - <ID>,143000.0,Makanan & Minuman,2
GR4B R1D3 0V0 - <ID>,30000.0,Transport,4
DBT TIKET PESAWAT - <ID>,3451500.0,Transport,4
PEMBAYARAN PAM*PDAM - <ID>,117750.0,Tagihan,3
PEMBAYARAN PLN*REK - <ID>,521100.0,Tagihan,3
T1K3T BUS D4MR1 - <ID>,89750.0,Transport,4
DBT NETFLIX*SUBSCRIPTION - <ID>,278500.0,Hiburan,1
BELANJA FASHION*MEMO - <ID>,825840.0,Belanja,0
PEMBAYARAN PAM*PDAM - <ID>,275000.0,Tagihan,3
BELANJA FASHION*MEMO - <ID>,864690.0,Belanja,0
PEMBAYARAN PAM*PDAM - <ID>,125430.0,Tagihan,3
TOKOPEDIA*MEMO - <ID>,217250.0,Belanja,0
MCDONALDS MEAL PAYMENT - <ID>,45510.0,Makanan & Minuman,2
B00K1NG H0T3L TR4V3L0K4 - <ID>,101000.0,Transport,4
PEMBAYARAN PAM*PDAM - <ID>,495060.0,Tagihan,3
PEMBAYARAN PLN*REK - <ID>,371000.0,Tagihan,3
ASURANSI*AUTO-DEBET - <ID>,767000.0,Tagihan,3
D1SN3Y H0TST4R*M3M0 - <ID>,255500.0,Hiburan,1
MIE GACOAN REST - <ID>,46000.0,Makanan & Minuman,2
TOKOPEDIA*MEMO - <ID>,191000.0,Belanja,0
GRAB RIDE OVO - <ID>,65500.0,Transport,4
DBT SPOTIFY*PREMIUM - <ID>,243090.0,Hiburan,1
TIKET BIOSKOP XXI - <ID>,154250.0,Hiburan,1
GROCERY INDOMARET - <ID>,111250.0,Makanan & Minuman,2
PEMBAYARAN PLN*REK - <ID>,403250.0,Tagihan,3
KOPI KENANGAN CAFE - <ID>,129000.0,Makanan & Minuman,2
GROCERY INDOMARET - <ID>,45900.0,Makanan & Minuman,2
MCDONALDS MEAL PAYMENT - <ID>,36250.0,Makanan & Minuman,2
DRV IKEA*MEMO - <ID>,348000.0,Belanja,0
TIKET KERETA KAI - <ID>,45900.0,Transport,4
DISNEY HOTSTAR*MEMO - <ID>,45000.0,Hiburan,1
GOPAY GO-RIDE - <ID>,19900.0,Transport,4
PEMBAYARAN PAM*PDAM - <ID>,841380.0,Tagihan,3
DRV SPOTIFY*PREMIUM - <ID>,82140.0,Hiburan,1
DISNEY HOTSTAR*MEMO - <ID>,205000.0,Hiburan,1
AMUSEMENT PARK ENTRANCE - <ID>,270000.0,Hiburan,1
TRF-V BELANJA FASHION*MEMO - <ID>,640500.0,Belanja,0
DISNEY HOTSTAR*MEMO - <ID>,217250.0,Hiburan,1
GRAB RIDE OVO - <ID>,53280.0,Transport,4
TRF-V TIKET PESAWAT - <ID>,2538000.0,Transport,4
BOOKING HOTEL TRAVELOKA - <ID>,63250.0,Transport,4
GRAB RIDE OVO - <ID>,55000.0,Transport,4
TIKET PESAWAT - <ID>,2656000.0,Transport,4
DRV ISI PULSA/DATA*MEMO - <ID>,307000.0,Tagihan,3
BELANJA ELEKTRONIK*MEMO - <ID>,639000.0,Belanja,0
TIKET KERETA KAI - <ID>,101500.0,Transport,4
MCDONALDS MEAL PAYMENT - <ID>,16500.0,Makanan & Minuman,2
SPOTIFY*PREMIUM - <ID>,60500.0,Hiburan,1
ASURANSI*AUTO-DEBET - <ID>,285500.0,Tagihan,3
SPOTIFY*PREMIUM - <ID>,197580.0,Hiburan,1
INTERNET WIFI BROADBAND - <ID>,723720.0,Tagihan,3
SH0P33P4Y*PR0M0 - <ID>,352250.0,Belanja,0
SPOTIFY*PREMIUM - <ID>,125000.0,Hiburan,1
TIKET PESAWAT - <ID>,2515260.0,Transport,4
GRABFOOD MEMO - <ID>,147500.0,Makanan & Minuman,2
TIKET BIOSKOP XXI - <ID>,84000.0,Hiburan,1
GROCERY INDOMARET - <ID>,85000.0,Makanan & Minuman,2
PEMBAYARAN PLN*REK - <ID>,146000.0,Tagihan,3
GRAB RIDE OVO - <ID>,42750.0,Transport,4
IKEA*MEMO - <ID>,663780.0,Belanja,0
MAKAN DI RESTORAN - <ID>,46900.0,Makanan & Minuman,2
GOPAY GO-RIDE - <ID>,28500.0,Transport,4
TOKOPEDIA*MEMO - <ID>,753000.0,Belanja,0
DISNEY HOTSTAR*MEMO - <ID>,124320.0,Hiburan,1
KOPI KENANGAN CAFE - <ID>,97680.0,Makanan & Minuman,2
PEMBAYARAN PLN*REK - <ID>,585500.0,Tagihan,3
MIE GACOAN REST - <ID>,162060.0,Makanan & Minuman,2
TIKET BUS DAMRI - <ID>,27750.0,Transport,4
DISNEY HOTSTAR*MEMO - <ID>,99100.0,Hiburan,1
CINEMA XXI MOVIE TICKET - <ID>,223110.0,Hiburan,1
AMUSEMENT PARK ENTRANCE - <ID>,177600.0,Hiburan,1
CINEMA XXI MOVIE TICKET - <ID>,157000.0,Hiburan,1
DRV TIKET BIOSKOP XXI - <ID>,116000.0,Hiburan,1
TRF-V SHOPEEPAY*PROMO - <ID>,57720.0,Belanja,0
DISNEY HOTSTAR*MEMO - <ID>,261000.0,Hiburan,1
SH0P33P4Y*PR0M0 - <ID>,352000.0,Belanja,0
BELANJA FASHION*MEMO - <ID>,963100.0,Belanja,0
TOKOPEDIA*MEMO - <ID>,885780.0,Belanja,0
DRV BELANJA ELEKTRONIK*MEMO - <ID>,146520.0,Belanja,0
TRF-V GO-FOOD TRANSAKSI - <ID>,118000.0,Makanan & Minuman,2
PEMBAYARAN PAM*PDAM - <ID>,699750.0,Tagihan,3
TIKET PESAWAT - <ID>,3338880.0,Transport,4
ISI BENSIN PERTAMINA - <ID>,89900.0,Transport,4
DRV TOKOPEDIA*MEMO - <ID>,490620.0,Belanja,0
INTERNET WIFI BROADBAND - <ID>,754500.0,Tagihan,3
NETFLIX*SUBSCRIPTION - <ID>,47500.0,Hiburan,1
PEMBAYARAN PAM*PDAM - <ID>,560000.0,Tagihan,3
PEMBAYARAN PLN*REK - <ID>,423000.0,Tagihan,3
N3TFL1X*SUBSCR1PT10N - <ID>,150750.0,Hiburan,1
DRV NETFLIX*SUBSCRIPTION - <ID>,77500.0,Hiburan,1
GRAB RIDE OVO - <ID>,97000.0,Transport,4
TIKET KERETA KAI - <ID>,16650.0,Transport,4
SPOTIFY*PREMIUM - <ID>,159000.0,Hiburan,1
SHOPEEPAY*PROMO - <ID>,537500.0,Belanja,0
TIKET BUS DAMRI - <ID>,46000.0,Transport,4
BOOKING HOTEL TRAVELOKA - <ID>,63750.0,Transport,4
INTERNET WIFI BROADBAND - <ID>,124000.0,Tagihan,3
ISI BENSIN PERTAMINA - <ID>,70000.0,Transport,4
NETFLIX*SUBSCRIPTION - <ID>,155250.0,Hiburan,1
TIKET KERETA KAI - <ID>,88800.0,Transport,4
NETFLIX*SUBSCRIPTION - <ID>,143000.0,Hiburan,1
AMUSEMENT PARK ENTRANCE - <ID>,76000.0,Hiburan,1
T1K3T P3S4W4T - <ID>,42180.0,Transport,4
BELANJA FASHION*MEMO - <ID>,358750.0,Belanja,0
BELANJA ELEKTRONIK*MEMO - <ID>,145000.0,Belanja,0
TOKOPEDIA*MEMO - <ID>,233900.0,Belanja,0
DISNEY HOTSTAR*MEMO - <ID>,104250.0,Hiburan,1
ISI BENSIN PERTAMINA - <ID>,37740.0,Transport,4
ISI PULSA/DATA*MEMO - <ID>,657500.0,Tagihan,3
B3L4NJ4 F4SH10N*M3M0 - <ID>,239760.0,Belanja,0
DBT KOPI KENANGAN CAFE - <ID>,133100.0,Makanan & Minuman,2
GRABFOOD MEMO - <ID>,55000.0,Makanan & Minuman,2
MCDONALDS MEAL PAYMENT - <ID>,158730.0,Makanan & Minuman,2
GRAB RIDE OVO - <ID>,58830.0,Transport,4
DRV SPOTIFY*PREMIUM - <ID>,138000.0,Hiburan,1
TRF-V SPOTIFY*PREMIUM - <ID>,86100.0,Hiburan,1
MAKAN DI RESTORAN - <ID>,104250.0,Makanan & Minuman,2
ISI BENSIN PERTAMINA - <ID>,98500.0,Transport,4
DISNEY HOTSTAR*MEMO - <ID>,80900.0,Hiburan,1
GRABFOOD MEMO - <ID>,102100.0,Makanan & Minuman,2
GROCERY INDOMARET - <ID>,72000.0,Makanan & Minuman,2
TIKET KERETA KAI - <ID>,21750.0,Transport,4
SH0P33P4Y*PR0M0 - <ID>,509000.0,Belanja,0
T1K3T K3R3T4 K41 - <ID>,58750.0,Transport,4
1S1 B3NS1N P3RT4M1N4 - <ID>,48000.0,Transport,4
DBT ASURANSI*AUTO-DEBET - <ID>,52000.0,Tagihan,3
PEMBAYARAN PAM*PDAM - <ID>,317100.0,Tagihan,3
M-BCA SPOTIFY*PREMIUM - <ID>,217250.0,Hiburan,1
MAKAN DI RESTORAN - <ID>,103230.0,Makanan & Minuman,2
P3MB4Y4R4N PLN*R3K - <ID>,167500.0,Tagihan,3
INTERNET WIFI BROADBAND - <ID>,108780.0,Tagihan,3
T1K3T BUS D4MR1 - <ID>,44900.0,Transport,4
CINEMA XXI MOVIE TICKET - <ID>,267510.0,Hiburan,1
PEMBAYARAN PAM*PDAM - <ID>,458000.0,Tagihan,3
BELANJA FASHION*MEMO - <ID>,552000.0,Belanja,0
4SUR4NS1*4UT0-D3B3T - <ID>,208500.0,Tagihan,3
BOOKING HOTEL TRAVELOKA - <ID>,14750.0,Transport,4
GRAB RIDE OVO - <ID>,27000.0,Transport,4
TOKOPEDIA*MEMO - <ID>,718000.0,Belanja,0
DBT TIKET PESAWAT - <ID>,2257740.0,Transport,4
TIKET BIOSKOP XXI - <ID>,143000.0,Hiburan,1
NETFLIX*SUBSCRIPTION - <ID>,225500.0,Hiburan,1
MCDONALDS MEAL PAYMENT - <ID>,25100.0,Makanan & Minuman,2
MIE GACOAN REST - <ID>,63500.0,Makanan & Minuman,2
ASURANSI*AUTO-DEBET - <ID>,270500.0,Tagihan,3
DBT TIKET PESAWAT - <ID>,1813000.0,Transport,4
BOOKING HOTEL TRAVELOKA - <ID>,57720.0,Transport,4
DRV PEMBAYARAN PAM*PDAM - <ID>,522100.0,Tagihan,3
AMUSEMENT PARK ENTRANCE - <ID>,129000.0,Hiburan,1
AMUSEMENT PARK ENTRANCE - <ID>,164250.0,Hiburan,1
N3TFL1X*SUBSCR1PT10N - <ID>,285100.0,Hiburan,1
INTERNET WIFI BROADBAND - <ID>,318900.0,Tagihan,3
MAKAN DI RESTORAN - <ID>,59940.0,Makanan & Minuman,2
ISI BENSIN PERTAMINA - <ID>,43290.0,Transport,4
BELANJA ELEKTRONIK*MEMO - <ID>,360750.0,Belanja,0
DISNEY HOTSTAR*MEMO - <ID>,73260.0,Hiburan,1
